"","depth","7.6","10","20","30","40","50","60","70","80","90","100","110","120","130","140","150","160","170","180","190","200","210","220","230","240","250"
"1",0,1.83496864696559,-1.4100490995372,-2.75340168593904,-3.07437751508173,-3.15617145401364,-3.18660291198911,-3.21048556783443,-3.24117989310813,-3.27274015445614,-3.30867716336975,-3.34658812485972,-3.3834505729321,-3.41800389917372,-3.45266621353641,-3.48361937642779,-3.51352530930045,-3.54341719747284,-3.57040629959379,-3.59160283630922,-3.61717232694238,-3.6400212872536,-3.66000600870521,-3.68190669751516,-3.7004938824084,-3.71707692773996,-3.73240481898404
"2",0.001,-7.03897290343918,-5.65323366462096,-5.07647143143285,-4.97965533595816,-4.95419361328766,-4.95113047451054,-4.95027680981741,-4.94991461884403,-4.94706618420634,-4.94558335178853,-4.94430105902665,-4.94398141378198,-4.94340824811004,-4.9447778837259,-4.94621002504309,-4.94797750195258,-4.95053102155767,-4.95397287683177,-4.95723358218265,-4.9614030499166,-4.96524342860901,-4.96878092830432,-4.97368373123093,-4.97746673521669,-4.98096468741549,-4.98483148953526
"3",0.002,-5.34418819834896,-5.13436136970204,-5.13931588805574,-5.09730643819546,-5.0922611399781,-5.09433148129949,-5.0984499488386,-5.10069790302551,-5.10240314533055,-5.10381364511067,-5.10483617781728,-5.10640545834173,-5.10750960641022,-5.10851660929009,-5.10991076974918,-5.11092371478365,-5.11211860838745,-5.11437258892245,-5.11639140399549,-5.1180118686555,-5.12050941662686,-5.12251508753834,-5.12530886313394,-5.12797934820174,-5.1302568032641,-5.13312993423623
"4",0.003,-5.59961580040466,-5.33111684272826,-5.21322875560147,-5.19069101567537,-5.19157845805376,-5.196242398072,-5.20108738850907,-5.20485013911429,-5.20809921041519,-5.21069802237972,-5.21269443328701,-5.21469060786292,-5.21636506817237,-5.217491921795,-5.21881550891384,-5.2195211923941,-5.2202516304564,-5.22107460412966,-5.22210836559072,-5.22234813558942,-5.22332343301259,-5.22430071962616,-5.22506808001085,-5.2263410435277,-5.22742931190954,-5.22863545036793
"5",0.004,-5.3029596311291,-5.3114830745479,-5.24420464362287,-5.23423755348295,-5.23867092611976,-5.24438223054151,-5.25111012649994,-5.25534545414328,-5.25878233282479,-5.26296317425901,-5.26530172653337,-5.26833778627416,-5.27062228790526,-5.27276331357012,-5.27427788455108,-5.27575901920217,-5.27700649759257,-5.27788953521168,-5.27869845473445,-5.27919497130399,-5.28012181706421,-5.28083312776165,-5.28143930654587,-5.28212555760107,-5.28281594497471,-5.28329534616778
"6",0.005,-5.23940927631955,-5.23799617083988,-5.26073008196636,-5.25778543101926,-5.26478833075628,-5.27111857579187,-5.27796158513767,-5.28301954184556,-5.28756032709035,-5.29137771657474,-5.29513929118185,-5.29855476476123,-5.30138934560305,-5.30347214541859,-5.305443168975,-5.30794327003597,-5.30960004393772,-5.31079167959925,-5.31153122646454,-5.31246633512887,-5.31371294310155,-5.31437402852991,-5.31546750183724,-5.31584326606508,-5.31655791241133,-5.31695623019684
"7",0.006,-5.30327761571015,-5.24894188413755,-5.27100044527309,-5.27172372505121,-5.27919984684459,-5.28695217245099,-5.29343329263462,-5.30007391699356,-5.3046093866727,-5.30846322585729,-5.3129155888221,-5.31662606907723,-5.31985680007443,-5.32237179109387,-5.32469731427751,-5.32729278992488,-5.32926600146359,-5.3305440022349,-5.3318697423691,-5.33324286218789,-5.33432801013447,-5.33534600765386,-5.33664576688677,-5.33716004591246,-5.33795701584885,-5.33864034996379
"8",0.007,-5.40932761008005,-5.28219414437763,-5.27634754272988,-5.28034323751472,-5.28916389775173,-5.29690293175048,-5.30410588887054,-5.31031580081669,-5.31510388214025,-5.32012169824553,-5.32398587451258,-5.32786898252903,-5.33131418250957,-5.33470193576644,-5.33718687494724,-5.33947412626288,-5.34169897198726,-5.34320056506798,-5.34494570488937,-5.34668433938365,-5.34773878352444,-5.34908082521475,-5.35041889136943,-5.35113152715683,-5.35210085389751,-5.35298807350887
"9",0.008,-5.09693844886936,-5.33508172344206,-5.27965437528905,-5.28638702683236,-5.29558468767995,-5.30323286794437,-5.31058781232032,-5.317113021982,-5.32209552907475,-5.32758435890773,-5.33140064310905,-5.33551035608204,-5.33909891899058,-5.3426531799494,-5.3452690341252,-5.34766064292813,-5.35003398535269,-5.35185023584207,-5.35361779413921,-5.35556526382271,-5.35686578826712,-5.35828673711521,-5.35968907254199,-5.36068627389457,-5.36177031139838,-5.36282663221833
