                    1   0.0000000000000000        180.92617258332427     
                    2   5.0000000000000001E-003   46.463712867598304     
                    3   1.0000000000000000E-002   16.717964265992038     
                    4   1.4999999999999999E-002   4.4081533156192005     
                    5   2.0000000000000000E-002  0.96362393485825026     
                    6   2.5000000000000001E-002 -0.74853450011750278     
                    7   2.9999999999999999E-002  -1.0613776312111594     
                    8   3.5000000000000003E-002  -1.0619377178625047     
                    9   4.0000000000000001E-002  -1.0624393068211384     
                   10   4.4999999999999998E-002  -1.0628019487928813     
                   11   5.0000000000000003E-002  -1.0629644496716542     
                   12   5.5000000000000000E-002  -1.0628964858484278     
                   13   5.9999999999999998E-002  -1.0625984121138330     
                   14   6.5000000000000002E-002  -1.0620934915341507     
                   15   7.0000000000000007E-002  -1.0614177518784609     
                   16   7.4999999999999997E-002  -1.0606112264180558     
                   17   8.0000000000000002E-002  -1.0597121670007061     
                   18   8.5000000000000006E-002  -1.0587541620404943     
                   19   8.9999999999999997E-002  -1.0577653242646974     
                   20   9.5000000000000001E-002  -1.0567686273699273     
                   21  0.10000000000000001       -1.0557827068771708     
                   22  0.10500000000000000       -1.0548227301841722     
                   23  0.11000000000000000       -1.0539011605791355     
                   24  0.11500000000000000       -1.0530283676972665     
                   25  0.12000000000000000       -1.0522130948382484     
                   26  0.12500000000000000       -1.0514628114278908     
                   27  0.13000000000000000       -1.0507839787924089     
                   28  0.13500000000000001       -1.0501822516885007     
                   29  0.14000000000000001       -1.0496626320832525     
                   30  0.14499999999999999       -1.0492295871134651     
                   31  0.14999999999999999       -1.0488871400040158     
                   32  0.15500000000000000       -1.0486389405833796     
                   33  0.16000000000000000       -1.0484883205150513     
                   34  0.16500000000000001       -1.0484383372130035     
                   35  0.17000000000000001       -1.0484918094910349     
                   36  0.17500000000000002       -1.0486513472456300     
                   37  0.17999999999999999       -1.0489193768609606     
                   38  0.18500000000000000       -1.0492981635370979     
                   39  0.19000000000000000       -1.0497898313652119     
                   40  0.19500000000000001       -1.0503963816922088     
                   41  0.20000000000000001       -1.0511197101161542     
                   42  0.20500000000000002       -1.0519616223171311     
                   43  0.20999999999999999       -1.0529238488407184     
                   44  0.21500000000000000       -1.0540080588997320     
                   45  0.22000000000000000       -1.0552158732332015     
                   46  0.22500000000000001       -1.0565488760509330     
                   47  0.23000000000000001       -1.0580086260908750     
                   48  0.23500000000000001       -1.0595966668202352     
                   49  0.23999999999999999       -1.0613145358167611     
                   50  0.24500000000000000       -1.0631637733718715     
                   51  0.25000000000000000       -1.0651459303614168     
                   52  0.25500000000000000       -1.0672625754323197     
                   53  0.26000000000000001       -1.0695153015541028     
                   54  0.26500000000000001       -1.0719057319836061     
                   55  0.27000000000000002       -1.0744355256892841     
                   56  0.27500000000000002       -1.0771063822786426     
                   57  0.28000000000000003       -1.0799200464689749     
                   58  0.28500000000000003       -1.0828783121377821     
                   59  0.28999999999999998       -1.0859830259852794     
                   60  0.29499999999999998       -1.0892360908372571     
                   61  0.29999999999999999       -1.0926394686122416     
