0.3275  -0.195
0.325625  -0.185
0.324375  -0.175
0.32375  -0.165
0.318125  -0.155
0.315625  -0.145
0.31375  -0.135
0.3075  -0.125
0.3  -0.115
0.29625  -0.105
0.286875  -0.095
0.2775  -0.085
0.345  -0.075
0.386875  -0.065
0.40375  -0.055
0.398125  -0.045
0.394375  -0.035
0.391875  -0.025
0.40125  -0.015
0.3725  -0.005
