                    1   0.0000000000000000       -8.5404161113029975     
                    2   5.0000000000000001E-003  -11.807877382518734     
                    3   1.0000000000000000E-002  -12.068745530148330     
                    4   1.4999999999999999E-002  -12.312571074423163     
                    5   2.0000000000000000E-002  -12.476768115042185     
                    6   2.5000000000000001E-002  -12.559900976857545     
                    7   2.9999999999999999E-002  -12.614913545840908     
                    8   3.5000000000000003E-002  -12.725423289902583     
                    9   4.0000000000000001E-002  -12.772906508817822     
                   10   4.4999999999999998E-002  -12.785529843440395     
                   11   5.0000000000000003E-002  -12.863969523943201     
                   12   5.5000000000000000E-002  -12.894202499031209     
                   13   5.9999999999999998E-002  -13.008307074276976     
                   14   6.5000000000000002E-002  -13.558642835823907     
                   15   7.0000000000000007E-002  -16.676763022816100     
                   16   7.4999999999999997E-002  -19.344961500643748     
                   17   8.0000000000000002E-002  -19.914825867490642     
                   18   8.5000000000000006E-002  -19.703937920511095     
                   19   8.9999999999999997E-002  -19.504200543234148     
                   20   9.5000000000000001E-002  -19.318610042193743     
                   21  0.10000000000000001       -19.147632084798186     
                   22  0.10500000000000000       -18.990579836684130     
                   23  0.11000000000000000       -18.846335666444144     
                   24  0.11500000000000000       -18.713696458647973     
                   25  0.12000000000000000       -18.591521402419811     
                   26  0.12500000000000000       -18.478783654787136     
                   27  0.13000000000000000       -18.374578995274181     
                   28  0.13500000000000001       -18.278117421840388     
                   29  0.14000000000000001       -18.188709480873612     
                   30  0.14499999999999999       -18.105752232100336     
                   31  0.14999999999999999       -18.028716612611490     
                   32  0.15500000000000000       -17.957136639768834     
                   33  0.16000000000000000       -17.890600387291720     
                   34  0.16500000000000001       -17.828742508892802     
                   35  0.17000000000000001       -17.771238058283714     
                   36  0.17500000000000002       -17.717797375197886     
                   37  0.17999999999999999       -17.668161840216566     
                   38  0.18500000000000000       -17.622100334590172     
                   39  0.19000000000000000       -17.579406271194873     
                   40  0.19500000000000001       -17.539895088421424     
                   41  0.20000000000000001       -17.503402120255419     
                   42  0.20500000000000002       -17.469780773449997     
                   43  0.20999999999999999       -17.438900956977470     
                   44  0.21500000000000000       -17.410647720359371     
                   45  0.22000000000000000       -17.384920066490547     
                   46  0.22500000000000001       -17.361629911635550     
                   47  0.23000000000000001       -17.340701170779269     
                   48  0.23500000000000001       -17.322068950796002     
                   49  0.23999999999999999       -17.305678837241462     
                   50  0.24500000000000000       -17.291486263193843     
                   51  0.25000000000000000       -17.279455950648529     
                   52  0.25500000000000000       -17.269561416640343     
                   53  0.26000000000000001       -17.261784537629268     
                   54  0.26500000000000001       -17.256115166815960     
                   55  0.27000000000000002       -17.252550800008670     
                   56  0.27500000000000002       -17.251096286484941     
                   57  0.28000000000000003       -17.251763582009882     
                   58  0.28500000000000003       -17.254571541809625     
                   59  0.28999999999999998       -17.259545751865428     
                   60  0.29499999999999998       -17.266718397390203     
                   61  0.29999999999999999       -17.276128167747583     
