                    1   2.5000000000000001E-003  -15.001288914247571     
                    2   7.4999999999999997E-003  -18.963016207417351     
                    3   1.2500000000000001E-002  -18.936352874164516     
                    4   1.7500000000000002E-002  -19.067056883831228     
                    5   2.2499999999999999E-002  -19.112871100521115     
                    6   2.7500000000000000E-002  -19.165535064016048     
                    7   3.2500000000000001E-002  -19.178650405781362     
                    8   3.7500000000000006E-002  -19.301710041236223     
                    9   4.2499999999999996E-002  -19.250018047965298     
                   10   4.7500000000000001E-002  -19.333235758880484     
                   11   5.2500000000000005E-002  -19.509740857156125     
                   12   5.7499999999999996E-002  -19.831769715628219     
                   13   6.2500000000000000E-002  -23.165228081699347     
                   14   6.7500000000000004E-002  -29.454328356515056     
                   15   7.2500000000000009E-002  -32.852035857624401     
                   16   7.7499999999999999E-002  -32.539477567560525     
                   17   8.2500000000000004E-002  -31.557919167757980     
                   18   8.7499999999999994E-002  -30.741082884424756     
                   19   9.2499999999999999E-002  -30.081313419440654     
                   20   9.7500000000000003E-002  -29.533192365426725     
                   21  0.10250000000000001       -29.068876728274937     
                   22  0.10750000000000000       -28.670021538028692     
                   23  0.11250000000000000       -28.323781180522808     
                   24  0.11749999999999999       -28.020731190487204     
                   25  0.12250000000000000       -27.753713014867245     
                   26  0.12750000000000000       -27.517145736282515     
                   27  0.13250000000000001       -27.306589743982084     
                   28  0.13750000000000001       -27.118455652299193     
                   29  0.14250000000000002       -26.949802188347711     
                   30  0.14749999999999999       -26.798191439439542     
                   31  0.15250000000000000       -26.661582635601551     
                   32  0.15750000000000000       -26.538252674928145     
                   33  0.16250000000000001       -26.426735691335416     
                   34  0.16750000000000001       -26.325776465753385     
                   35  0.17250000000000001       -26.234294075538479     
                   36  0.17749999999999999       -26.151353227055147     
                   37  0.18250000000000000       -26.076141427508880     
                   38  0.18750000000000000       -26.007950644583183     
                   39  0.19250000000000000       -25.946162449955782     
                   40  0.19750000000000001       -25.890235892009258     
                   41  0.20250000000000001       -25.839697524363753     
                   42  0.20750000000000002       -25.794133150442065     
                   43  0.21249999999999999       -25.753180943830948     
                   44  0.21750000000000000       -25.716525679175525     
                   45  0.22250000000000000       -25.683893865352207     
                   46  0.22750000000000001       -25.655049616403250     
                   47  0.23250000000000001       -25.629791129555876     
                   48  0.23749999999999999       -25.607947666040431     
                   49  0.24249999999999999       -25.589376951164443     
                   50  0.24750000000000000       -25.573962926525219     
                   51  0.25250000000000000       -25.561613800349313     
                   52  0.25750000000000001       -25.552260352483920     
                   53  0.26250000000000001       -25.545854459103325     
                   54  0.26750000000000002       -25.542367809170244     
                   55  0.27250000000000002       -25.541790790443478     
                   56  0.27750000000000002       -25.544131527611949     
                   57  0.28250000000000003       -25.549415059163060     
                   58  0.28749999999999998       -25.557682643013763     
                   59  0.29249999999999998       -25.568991183850656     
                   60  0.29749999999999999       -25.583412777581124     
