"","depth","7.6","10","20","30","40","50","60","70","80","90","100","110","120","130","140","150","160","170","180","190","200","210","220","230","240","250"
"1",0,1.83361540594909,-1.41066563005056,-2.75428526854935,-3.07533619463418,-3.15715669259324,-3.18760524795762,-3.2115043193137,-3.24221724922253,-3.27379706429598,-3.30975488693632,-3.34768782571143,-3.38457318459584,-3.41914863072048,-3.45383494274567,-3.48481079033781,-3.51473983447503,-3.54465651114519,-3.57166974320273,-3.59288795695606,-3.61848286783797,-3.64135697857073,-3.66136595939317,-3.68329432558036,-3.70190757539989,-3.71851485725465,-3.73386886729929
"2",0.001,-7.04037695670755,-5.65456957947403,-5.07784165620509,-4.98104382664002,-4.95559691071226,-4.95255042597918,-4.95171429616705,-4.95137084519059,-4.9485417178542,-4.94707879167759,-4.9458172783829,-4.94551987471503,-4.94496814060126,-4.94636176899439,-4.94781688438108,-4.94960800071328,-4.95218733587041,-4.95565489930403,-4.95893940267868,-4.96313640819352,-4.96700455688503,-4.97056921729692,-4.97550327407787,-4.97931601988092,-4.98284169314556,-4.98673905648228
"3",0.002,-5.34606644442487,-5.1360987806571,-5.14102675443144,-5.09901353961971,-5.09398223739417,-5.09607134293882,-5.10021036313797,-5.10247892169585,-5.10420576823637,-5.10563762199497,-5.10668211794412,-5.10827512067266,-5.10940212558197,-5.11043447827006,-5.11185320322045,-5.11289133981913,-5.11411384420391,-5.11639562665825,-5.11844055199189,-5.12009063596187,-5.12261873921161,-5.12465445778237,-5.12748273550325,-5.13018657654633,-5.13249509633575,-5.13540290671566
"4",0.003,-5.60158397470749,-5.33301485357733,-5.21510737159034,-5.19257722812359,-5.19348424901809,-5.19817054793093,-5.20303935571268,-5.20682594619283,-5.21010016465198,-5.212723709529,-5.2147453225127,-5.2167685168995,-5.21846903784779,-5.21962444046184,-5.22097558968552,-5.22170944026032,-5.22247062165944,-5.22332414997767,-5.22438670145708,-5.22465894825772,-5.22566779915587,-5.22667822144721,-5.22748324069276,-5.22879288869137,-5.22991535383188,-5.23115952241522
"5",0.004,-5.30499683580479,-5.31353106371407,-5.24624496917664,-5.23629284513467,-5.24074977030016,-5.24648636794263,-5.25324127201985,-5.25750326704163,-5.26096819310825,-5.26517699124394,-5.26754370842308,-5.2706100727348,-5.27292370038884,-5.27509667077601,-5.27664181301301,-5.27815446884876,-5.27943614921727,-5.28035288650887,-5.28119344969043,-5.28172590753589,-5.28268973530434,-5.28343749234249,-5.28408511900308,-5.28481153515553,-5.28553948050969,-5.286060464984
"6",0.005,-5.2415530540035,-5.24016590226008,-5.26292896986627,-5.26000469783982,-5.26703464733271,-5.27339297381529,-5.2802656692677,-5.28535327095073,-5.2899251543806,-5.2937731076993,-5.29756614972709,-5.30101505253371,-5.30388182449927,-5.30599970001813,-5.30800443189233,-5.31053958245825,-5.31223408601875,-5.31346279234715,-5.31423702187646,-5.31521180732689,-5.3164990908839,-5.3172001387554,-5.31833932654457,-5.31875896518745,-5.31951481500116,-5.31995869745905
"7",0.006,-5.30560136344323,-5.25126324571789,-5.2733590053465,-5.27410681361875,-5.28161286985919,-5.28939632198158,-5.29590960427614,-5.3025831286727,-5.30715251846155,-5.31103965585579,-5.31552660671561,-5.31927361158675,-5.3225396042409,-5.32509302579776,-5.32745545161527,-5.33008919793054,-5.33210370537455,-5.33342217094265,-5.33478601295605,-5.33620267684325,-5.33733211021705,-5.33839389139976,-5.33974368155796,-5.3403058809678,-5.34114788609693,-5.34188113241505
"8",0.007,-5.41182734293406,-5.28469173601888,-5.27886786099917,-5.28289207992239,-5.29174576404293,-5.29951858784015,-5.30675661479193,-5.3130021264483,-5.31782703017922,-5.32288146346208,-5.3267828660731,-5.33070564597613,-5.33418918658393,-5.33761905359352,-5.34014410473633,-5.3424726931587,-5.3447424806547,-5.34628810444979,-5.34807486340474,-5.34986101506613,-5.35096350720107,-5.35235331397063,-5.35374576516565,-5.35451062381514,-5.35552901227307,-5.35647067029528
"9",0.008,-5.09949500701459,-5.33775880089829,-5.28233956390468,-5.28910480482095,-5.29833830598862,-5.30602296805866,-5.31341583275298,-5.31997957816145,-5.32500191186068,-5.33053061466274,-5.33438698833071,-5.33853965068259,-5.34216968826437,-5.34576960203889,-5.3484288689141,-5.35086515263265,-5.35328716676641,-5.35515124865567,-5.35696387534616,-5.35896287601541,-5.36031555718096,-5.36178828903543,-5.36324950666273,-5.36430351133952,-5.36544078262773,-5.36655624871151
"10",0.009,-5.28895988821627,-5.25231074869786,-5.28390442245499,-5.29324012989376,-5.30190638845025,-5.31061905798974,-5.3177573151485,-5.32487060878739,-5.32993647629095,-5.3355567353881,-5.33974334721473,-5.34403442761155,-5.34768291092807,-5.35125548061807,-5.35405411408254,-5.35665538448022,-5.35915942050874,-5.36141623040214,-5.36330669390435,-5.36520172013607,-5.3669581288891,-5.36850456663526,-5.36984410442328,-5.37133651284597,-5.37249454601835,-5.37380288594931
