"","depth","7.6","10","20","30","40","50","60","70","80","90","100","110","120","130","140","150","160","170","180","190","200","210","220","230","240","250"
"1",0,1.83571965079804,-1.40970670561341,-2.75291241470829,-3.07384784581537,-3.15562820453994,-3.18605125125009,-3.20992588075147,-3.2406109245339,-3.27216138131683,-3.30808792728637,-3.34598780200648,-3.38283870830832,-3.41738089152288,-3.45203113235275,-3.4829729094133,-3.51286724544734,-3.54274671832959,-3.56972376489831,-3.59090948987087,-3.61646631313762,-3.63930278265444,-3.65927546234746,-3.68116244116113,-3.69973675005531,-3.71630784443128,-3.73162287382759
"2",0.001,-7.03819318184313,-5.6524929470041,-5.07571455280294,-4.97889023156811,-4.95342195544102,-4.95035112492714,-4.94948928439156,-4.9491181755784,-4.94626049908736,-4.94476812967995,-4.94347582815484,-4.94314544016662,-4.94256191259773,-4.94391991091108,-4.94534091745445,-4.9470969172817,-4.94963789833301,-4.95306726614296,-4.95631639240247,-4.96047248733183,-4.96429940201665,-4.96782371653446,-4.97271136422183,-4.97647997219458,-4.97996452707689,-4.98381654374638
"3",0.002,-5.3431501483388,-5.13340206303165,-5.13837449510362,-5.09636936312354,-5.09131835230996,-5.09338022723165,-5.09748925038818,-5.09972763043028,-5.1014227350744,-5.10282326764244,-5.10383550346568,-5.10539360608797,-5.10648696689849,-5.10748197295115,-5.1088644944961,-5.10986548094133,-5.11104725090961,-5.11328799237472,-5.11529432642617,-5.11690069326954,-5.11938368021103,-5.12137500073435,-5.12415231936109,-5.12680689471739,-5.12906955688672,-5.13192613133016
"4",0.003,-5.5985319786241,-5.33007271317962,-5.21219892766792,-5.18965950868725,-5.19053844179661,-5.19519220842205,-5.20002623688769,-5.20377790410537,-5.20701516741071,-5.20960243554496,-5.21158705355651,-5.21357053893697,-5.21523274183836,-5.21634615676735,-5.21765676266622,-5.21834916288597,-5.21906509365789,-5.21987364784122,-5.22089376428912,-5.2211182207847,-5.2220776744698,-5.2230392731757,-5.22378884983611,-5.22504447467191,-5.22611660612841,-5.22730476113842
"5",0.004,-5.30184217693404,-5.31036075251008,-5.24309042859987,-5.23311788212758,-5.23754084017325,-5.24324063126147,-5.24995609440336,-5.25417905874078,-5.25760281673166,-5.26177063061361,-5.26409605205183,-5.26711792797293,-5.26938878665392,-5.27151483709521,-5.27301508898461,-5.27448142486483,-5.27571285129459,-5.27658009130542,-5.27737412222037,-5.27785380086856,-5.27876330795597,-5.27945749172918,-5.28004424402554,-5.28071166766757,-5.28138447278167,-5.28184437877744
"6",0.005,-5.2382378784587,-5.2368117296225,-5.2595339190354,-5.25658112897279,-5.26357198304249,-5.2698894657275,-5.27671886219645,-5.28176310727602,-5.28628939178315,-5.2900926169036,-5.29383955495023,-5.29723945280672,-5.30005902147521,-5.30212546941552,-5.30408078449709,-5.30656449793661,-5.30820365915737,-5.30937801914421,-5.3101013539457,-5.31101798050529,-5.3122456381093,-5.31288807367843,-5.31396025391825,-5.31431560870916,-5.31501110445844,-5.31538821991923
"7",0.006,-5.30201281751435,-5.24767960398773,-5.26972245726928,-5.2704356276714,-5.27789842358696,-5.28563661621539,-5.29210306901585,-5.29872850344351,-5.30324823548424,-5.30708672320049,-5.31152306322568,-5.3152166130163,-5.31843098120188,-5.32092814740964,-5.3232365655288,-5.32581425288915,-5.32776829704968,-5.32902755770258,-5.33033558643407,-5.33168853967279,-5.33275319961862,-5.33375089334855,-5.33502750344346,-5.33551964636,-5.33629583240853,-5.33695610265347
"8",0.007,-5.40797239584777,-5.2808414130857,-5.27498734428534,-5.27897106771621,-5.28777703163153,-5.2955007886695,-5.30268781167781,-5.3088813761073,-5.31365246153138,-5.31865344924659,-5.32250049664546,-5.32636531645556,-5.32979282294376,-5.33316113200504,-5.33562758788846,-5.33789575876607,-5.34009987050741,-5.34158119801951,-5.34330710481956,-5.34502386680271,-5.34605623833696,-5.34737627295339,-5.34868935277076,-5.34937803197034,-5.35032487644558,-5.35118711910717
"9",0.008,-5.09555806854118,-5.33363760884027,-5.27821105412831,-5.28492986208348,-5.29411162559468,-5.30174339059601,-5.30908118777084,-5.31558878840543,-5.32055301141722,-5.32602359608448,-5.32982154968156,-5.3339115749206,-5.33748111118922,-5.34101441570159,-5.34361038870415,-5.34598151059578,-5.34833254124519,-5.35012691082725,-5.35187378214688,-5.35379768852083,-5.35507441189547,-5.35647166982144,-5.35784715018887,-5.35881847268062,-5.35987829498505,-5.36090767878056
